Date		Time	Q (cfs)
2000/09/25	19 : 15	131
2000/09/25	19 : 30	129
2000/09/25	19 : 45	125
2000/09/25	20 : 00	123
2000/09/25	20 : 15	120
2000/09/25	20 : 30	116
2000/09/25	20 : 45	113
2000/09/25	21 : 00	110
2000/09/25	21 : 15	107
2000/09/25	21 : 30	104
2000/09/25	21 : 45	100
2000/09/25	22 : 00	98
2000/09/25	22 : 15	96
2000/09/25	22 : 30	93
2000/09/25	22 : 45	91
2000/09/25	23 : 00	89
2000/09/25	23 : 15	87
2000/09/25	23 : 30	85
2000/09/25	23 : 45	83
2000/09/26	00 : 00	81
2000/09/26	00 : 15	79
2000/09/26	00 : 30	78
2000/09/26	00 : 45	76
2000/09/26	01 : 00	75
2000/09/26	01 : 15	73
2000/09/26	01 : 30	71
2000/09/26	01 : 45	70
2000/09/26	02 : 00	69
2000/09/26	02 : 15	68
2000/09/26	02 : 30	66
2000/09/26	02 : 45	65
2000/09/26	03 : 00	64
2000/09/26	03 : 15	63
2000/09/26	03 : 30	62
2000/09/26	03 : 45	61
2000/09/26	04 : 00	60
2000/09/26	04 : 15	59
2000/09/26	04 : 30	58
2000/09/26	04 : 45	57
2000/09/26	05 : 00	56
2000/09/26	05 : 15	56
2000/09/26	05 : 30	55
2000/09/26	05 : 45	54
2000/09/26	06 : 00	53
2000/09/26	06 : 15	53
2000/09/26	06 : 30	52
2000/09/26	06 : 45	51
2000/09/26	07 : 00	51
2000/09/26	07 : 15	50
2000/09/26	07 : 30	49
2000/09/26	07 : 45	49
2000/09/26	08 : 00	48
2000/09/26	08 : 15	48
2000/09/26	08 : 30	47
2000/09/26	08 : 45	46
2000/09/26	09 : 00	46
2000/09/26	09 : 15	45
2000/09/26	09 : 30	45
2000/09/26	09 : 45	44
2000/09/26	10 : 00	44
2000/09/26	10 : 15	43
2000/09/26	10 : 30	43
2000/09/26	10 : 45	42
2000/09/26	11 : 00	42
2000/09/26	11 : 15	41
2000/09/26	11 : 30	41
2000/09/26	11 : 45	40
2000/09/26	12 : 00	40
2000/09/26	12 : 15	40
2000/09/26	12 : 30	39
2000/09/26	12 : 45	39
2000/09/26	13 : 00	38
2000/09/26	13 : 15	38
2000/09/26	13 : 30	37
2000/09/26	13 : 45	37
2000/09/26	14 : 00	37
2000/09/26	14 : 15	36
2000/09/26	14 : 30	36
2000/09/26	14 : 45	36
2000/09/26	15 : 00	35
2000/09/26	15 : 15	35
2000/09/26	15 : 30	35
2000/09/26	15 : 45	34
2000/09/26	16 : 00	34
2000/09/26	16 : 15	34
2000/09/26	16 : 30	34
2000/09/26	16 : 45	33
2000/09/26	17 : 00	33
2000/09/26	17 : 15	33
2000/09/26	17 : 30	32
2000/09/26	17 : 45	32
2000/09/26	18 : 00	32
2000/09/26	18 : 15	31
2000/09/26	18 : 30	31
2000/09/26	18 : 45	31
2000/09/26	19 : 00	30
2000/09/26	19 : 15	30
2000/09/26	19 : 30	30
2000/09/26	19 : 45	29
2000/09/26	20 : 00	29
2000/09/26	20 : 15	29
2000/09/26	20 : 30	28
2000/09/26	20 : 45	28
2000/09/26	21 : 00	27
2000/09/26	21 : 15	27
2000/09/26	21 : 30	27
2000/09/26	21 : 45	27
2000/09/26	22 : 00	26
2000/09/26	22 : 15	26
2000/09/26	22 : 30	26
2000/09/26	22 : 45	26
2000/09/26	23 : 00	25
2000/09/26	23 : 15	25
2000/09/26	23 : 30	25
2000/09/26	23 : 45	25
2000/09/27	00 : 00	25
2000/09/27	00 : 15	25
2000/09/27	00 : 30	24
2000/09/27	00 : 45	24
2000/09/27	01 : 00	24
2000/09/27	01 : 15	24
2000/09/27	01 : 30	23
2000/09/27	01 : 45	23
2000/09/27	02 : 00	23
2000/09/27	02 : 15	23
2000/09/27	02 : 30	23
2000/09/27	02 : 45	23
2000/09/27	03 : 00	23
2000/09/27	03 : 15	22
2000/09/27	03 : 30	22
2000/09/27	03 : 45	22
2000/09/27	04 : 00	22
2000/09/27	04 : 15	22
2000/09/27	04 : 30	22
2000/09/27	04 : 45	22
2000/09/27	05 : 00	22
2000/09/27	05 : 15	21
2000/09/27	05 : 30	21
2000/09/27	05 : 45	21
2000/09/27	06 : 00	21
2000/09/27	06 : 15	21
2000/09/27	06 : 30	21
2000/09/27	06 : 45	20
2000/09/27	07 : 00	20
2000/09/27	07 : 15	20
2000/09/27	07 : 30	20
2000/09/27	07 : 45	20
2000/09/27	08 : 00	20
2000/09/27	08 : 15	20
2000/09/27	08 : 30	20
2000/09/27	08 : 45	20
2000/09/27	09 : 00	19
2000/09/27	09 : 15	19
2000/09/27	09 : 30	19
2000/09/27	09 : 45	19
2000/09/27	10 : 00	19
2000/09/27	10 : 15	19
2000/09/27	10 : 30	18
2000/09/27	10 : 45	18
2000/09/27	11 : 00	18
2000/09/27	11 : 15	18
2000/09/27	11 : 30	18
2000/09/27	11 : 45	18
2000/09/27	12 : 00	18
2000/09/27	12 : 15	18
2000/09/27	12 : 30	18
2000/09/27	12 : 45	18
2000/09/27	13 : 00	18
2000/09/27	13 : 15	18
2000/09/27	13 : 30	18
2000/09/27	13 : 45	18
2000/09/27	14 : 00	17
2000/09/27	14 : 15	17
2000/09/27	14 : 30	17
2000/09/27	14 : 45	17
2000/09/27	15 : 00	17
2000/09/27	15 : 15	17
2000/09/27	15 : 30	17
2000/09/27	15 : 45	17
2000/09/27	16 : 00	17
2000/09/27	16 : 15	17
2000/09/27	16 : 30	17
2000/09/27	16 : 45	16
2000/09/27	17 : 00	16
2000/09/27	17 : 15	16
2000/09/27	17 : 30	16
2000/09/27	17 : 45	16
2000/09/27	18 : 00	16
2000/09/27	18 : 15	16
2000/09/27	18 : 30	16
2000/09/27	18 : 45	16
2000/09/27	19 : 00	16
2000/09/27	19 : 15	16
2000/09/27	19 : 30	16
2000/09/27	19 : 45	16
2000/09/27	20 : 00	15
2000/09/27	20 : 15	15
2000/09/27	20 : 30	15
2000/09/27	20 : 45	15
2000/09/27	21 : 00	15
2000/09/27	21 : 15	14
2000/09/27	21 : 30	14
2000/09/27	21 : 45	14
2000/09/27	22 : 00	14
2000/09/27	22 : 15	14
2000/09/27	22 : 30	14
2000/09/27	22 : 45	14
2000/09/27	23 : 00	14
2000/09/27	23 : 15	13
2000/09/27	23 : 30	13
2000/09/27	23 : 45	13
2000/09/28	00 : 00	13
2000/09/28	00 : 15	13
2000/09/28	00 : 30	13
2000/09/28	00 : 45	13
2000/09/28	01 : 00	13
2000/09/28	01 : 15	13
2000/09/28	01 : 30	13
2000/09/28	01 : 45	13
2000/09/28	02 : 00	13
2000/09/28	02 : 15	13
2000/09/28	02 : 30	13
2000/09/28	02 : 45	13
2000/09/28	03 : 00	13
2000/09/28	03 : 15	13
2000/09/28	03 : 30	13
2000/09/28	03 : 45	13
2000/09/28	04 : 00	12
2000/09/28	04 : 15	12
2000/09/28	04 : 30	12
2000/09/28	04 : 45	12
2000/09/28	05 : 00	12
2000/09/28	05 : 15	12
2000/09/28	05 : 30	12
2000/09/28	05 : 45	12
2000/09/28	06 : 00	12
2000/09/28	06 : 15	12
2000/09/28	06 : 30	12
2000/09/28	06 : 45	12
2000/09/28	07 : 00	12
2000/09/28	07 : 15	12
2000/09/28	07 : 30	12
2000/09/28	07 : 45	12
2000/09/28	08 : 00	12
2000/09/28	08 : 15	11
2000/09/28	08 : 30	11
2000/09/28	08 : 45	11
2000/09/28	09 : 00	11
2000/09/28	09 : 15	11
2000/09/28	09 : 30	11
2000/09/28	09 : 45	11
2000/09/28	10 : 00	11
2000/09/28	10 : 15	11
2000/09/28	10 : 30	11
2000/09/28	10 : 45	11
2000/09/28	11 : 00	11
2000/09/28	11 : 15	11
2000/09/28	11 : 30	11
2000/09/28	11 : 45	11
2000/09/28	12 : 00	11
2000/09/28	12 : 15	10
2000/09/28	12 : 30	10
2000/09/28	12 : 45	10
2000/09/28	13 : 00	10
2000/09/28	13 : 15	10
2000/09/28	13 : 30	10
2000/09/28	13 : 45	10
2000/09/28	14 : 00	10
2000/09/28	14 : 15	10
2000/09/28	14 : 30	10
2000/09/28	14 : 45	10
2000/09/28	15 : 00	10
2000/09/28	15 : 15	10
2000/09/28	15 : 30	10
2000/09/28	15 : 45	10
2000/09/28	16 : 00	9.9
2000/09/28	16 : 15	9.9
2000/09/28	16 : 30	9.9
2000/09/28	16 : 45	9.9
2000/09/28	17 : 00	9.9
2000/09/28	17 : 15	9.9
2000/09/28	17 : 30	9.9
2000/09/28	17 : 45	9.9
2000/09/28	18 : 00	9.9
2000/09/28	18 : 15	9.7
2000/09/28	18 : 30	9.7
2000/09/28	18 : 45	9.7
2000/09/28	19 : 00	9.7
2000/09/28	19 : 15	9.7
2000/09/28	19 : 30	9.4
2000/09/28	19 : 45	9.4
2000/09/28	20 : 00	9.4
2000/09/28	20 : 15	9.4
2000/09/28	20 : 30	9.4
2000/09/28	20 : 45	9.1
2000/09/28	21 : 00	9.1
2000/09/28	21 : 15	9.1
2000/09/28	21 : 30	9.1
2000/09/28	21 : 45	9.1
2000/09/28	22 : 00	9.1
2000/09/28	22 : 15	9.1
2000/09/28	22 : 30	9.1
2000/09/28	22 : 45	9.1
2000/09/28	23 : 00	8.9
2000/09/28	23 : 15	8.9
2000/09/28	23 : 30	8.9
2000/09/28	23 : 45	8.9
2000/09/29	00 : 00	8.9
2000/09/29	00 : 15	8.9
2000/09/29	00 : 30	8.6
2000/09/29	00 : 45	8.6
2000/09/29	01 : 00	8.6
2000/09/29	01 : 15	8.6
2000/09/29	01 : 30	8.6
2000/09/29	01 : 45	8.6
2000/09/29	02 : 00	8.4
2000/09/29	02 : 15	8.4
2000/09/29	02 : 30	8.4
2000/09/29	02 : 45	8.4
2000/09/29	03 : 00	8.4
2000/09/29	03 : 15	8.4
2000/09/29	03 : 30	8.4
2000/09/29	03 : 45	8.4
2000/09/29	04 : 00	8.4
2000/09/29	04 : 15	8.4
2000/09/29	04 : 30	8.1
2000/09/29	04 : 45	8.1
2000/09/29	05 : 00	8.1
2000/09/29	05 : 15	8.1
2000/09/29	05 : 30	8.1
2000/09/29	05 : 45	8.1
2000/09/29	06 : 00	8.1
2000/09/29	06 : 15	8.1
2000/09/29	06 : 30	8.1
2000/09/29	06 : 45	8.1
2000/09/29	07 : 00	7.9
2000/09/29	07 : 15	7.9
2000/09/29	07 : 30	7.9
2000/09/29	07 : 45	7.9
2000/09/29	08 : 00	7.9
2000/09/29	08 : 15	7.9
2000/09/29	08 : 30	7.9
2000/09/29	08 : 45	7.9
2000/09/29	09 : 00	7.9
2000/09/29	09 : 15	7.9
2000/09/29	09 : 30	7.9
2000/09/29	09 : 45	7.7
2000/09/29	10 : 00	7.7
2000/09/29	10 : 15	7.7
2000/09/29	10 : 30	7.7
2000/09/29	10 : 45	7.7
2000/09/29	11 : 00	7.7
2000/09/29	11 : 15	7.7
2000/09/29	11 : 30	7.7
2000/09/29	11 : 45	7.7
2000/09/29	12 : 00	7.7
2000/09/29	12 : 15	7.7
2000/09/29	12 : 30	7.7
2000/09/29	12 : 45	7.7
2000/09/29	13 : 00	7.7
2000/09/29	13 : 15	7.7
2000/09/29	13 : 30	7.7
2000/09/29	13 : 45	7.7
2000/09/29	14 : 00	7.4
2000/09/29	14 : 15	7.4
2000/09/29	14 : 30	7.4
2000/09/29	14 : 45	7.4
2000/09/29	15 : 00	7.4
2000/09/29	15 : 15	7.4
2000/09/29	15 : 30	7.4
2000/09/29	15 : 45	7.4
2000/09/29	16 : 00	7.4
2000/09/29	16 : 15	7.4
2000/09/29	16 : 30	7.4
2000/09/29	16 : 45	7.4
2000/09/29	17 : 00	7.4
2000/09/29	17 : 15	7.4
2000/09/29	17 : 30	7.4
2000/09/29	17 : 45	7.4
2000/09/29	18 : 00	7.4
2000/09/29	18 : 15	7.2
2000/09/29	18 : 30	7.2
2000/09/29	18 : 45	7.2
2000/09/29	19 : 00	7.2
2000/09/29	19 : 15	7.2
2000/09/29	19 : 30	7.2
2000/09/29	19 : 45	7.2
2000/09/29	20 : 00	7
2000/09/29	20 : 15	7
2000/09/29	20 : 30	7
2000/09/29	20 : 45	7
2000/09/29	21 : 00	7
2000/09/29	21 : 15	7
2000/09/29	21 : 30	7
2000/09/29	21 : 45	6.7
2000/09/29	22 : 00	6.7
2000/09/29	22 : 15	6.7
2000/09/29	22 : 30	6.7
2000/09/29	22 : 45	6.7
2000/09/29	23 : 00	6.5
2000/09/29	23 : 15	6.5
2000/09/29	23 : 30	6.5
2000/09/29	23 : 45	6.5
2000/09/30	00 : 00	6.5
2000/09/30	00 : 15	6.5
2000/09/30	00 : 30	6.5
2000/09/30	00 : 45	6.5
2000/09/30	01 : 00	6.5
2000/09/30	01 : 15	6.3
2000/09/30	01 : 30	6.3
2000/09/30	01 : 45	6.3
2000/09/30	02 : 00	6.3
2000/09/30	02 : 15	6.3
2000/09/30	02 : 30	6.3
2000/09/30	02 : 45	6.3
2000/09/30	03 : 00	6.3
2000/09/30	03 : 15	6.3
2000/09/30	03 : 30	6.3
2000/09/30	03 : 45	6.3
2000/09/30	04 : 00	6.1
2000/09/30	04 : 15	6.1
2000/09/30	04 : 30	6.1
2000/09/30	04 : 45	6.1
2000/09/30	05 : 00	6.1
2000/09/30	05 : 15	6.1
2000/09/30	05 : 30	6.1
2000/09/30	05 : 45	6.1
2000/09/30	06 : 00	6.1
2000/09/30	06 : 15	6.1
2000/09/30	06 : 30	6.1
2000/09/30	06 : 45	6.1
2000/09/30	07 : 00	6.1
2000/09/30	07 : 15	6.1
2000/09/30	07 : 30	6.1
2000/09/30	07 : 45	6.1
2000/09/30	08 : 00	5.9
2000/09/30	08 : 15	5.9
2000/09/30	08 : 30	5.9
2000/09/30	08 : 45	5.9
2000/09/30	09 : 00	5.9
2000/09/30	09 : 15	5.9
2000/09/30	09 : 30	5.9
2000/09/30	09 : 45	5.9
2000/09/30	10 : 00	5.9
2000/09/30	10 : 15	5.9
2000/09/30	10 : 30	5.9
2000/09/30	10 : 45	5.9
2000/09/30	11 : 00	5.9
2000/09/30	11 : 15	5.9
2000/09/30	11 : 30	5.9
2000/09/30	11 : 45	5.9
2000/09/30	12 : 00	5.9
2000/09/30	12 : 15	5.9
2000/09/30	12 : 30	5.9
2000/09/30	12 : 45	5.9
2000/09/30	13 : 00	5.9
2000/09/30	13 : 15	5.9
2000/09/30	13 : 30	5.9
2000/09/30	13 : 45	5.9
2000/09/30	14 : 00	5.9
2000/09/30	14 : 15	5.9
2000/09/30	14 : 30	5.7
2000/09/30	14 : 45	5.7
2000/09/30	15 : 00	5.7
2000/09/30	15 : 15	5.7
2000/09/30	15 : 30	5.7
2000/09/30	15 : 45	5.7
2000/09/30	16 : 00	5.7
2000/09/30	16 : 15	5.7
2000/09/30	16 : 30	5.7
2000/09/30	16 : 45	5.7
2000/09/30	17 : 00	5.7
2000/09/30	17 : 15	5.7
2000/09/30	17 : 30	5.7
2000/09/30	17 : 45	5.7
2000/09/30	18 : 00	5.7
2000/09/30	18 : 15	5.7
2000/09/30	18 : 30	5.7
2000/09/30	18 : 45	5.7
2000/09/30	19 : 00	5.7
2000/09/30	19 : 15	5.7
2000/09/30	19 : 30	5.7
2000/09/30	19 : 45	5.7
2000/09/30	20 : 00	5.7
2000/09/30	20 : 15	5.5
2000/09/30	20 : 30	5.5
2000/09/30	20 : 45	5.5
2000/09/30	21 : 00	5.5
2000/09/30	21 : 15	5.5
2000/09/30	21 : 30	5.5
2000/09/30	21 : 45	5.3
2000/09/30	22 : 00	5.3
2000/09/30	22 : 15	5.3
2000/09/30	22 : 30	5.3
2000/09/30	22 : 45	5.3
2000/09/30	23 : 00	5.3
2000/09/30	23 : 15	5.3
2000/09/30	23 : 30	5.3
2000/09/30	23 : 45	5.1
